# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Star_id_1, Star_id_2 : Id numbers of stars (see stars.txt)
# Vrel_inf : Relative velocity at infinite separation
# ImpParam : Impact parameter
# Tend     : Total integration time (in physical units)

Coll_id Star_id_1 Star_id_2 Vrel_inf    ImpParam    Tend     
   4137        93        96 1.00000e+00 2.22549e+00 2.500e+01
   4138        93        96 1.00000e+00 2.96732e+00 2.500e+01
   4139        93        96 1.00000e+00 3.33824e+00 5.000e+01
   4140        93        96 1.00000e+00 4.71592e+00 5.000e+01
   4141        93        96 1.00000e+00 6.09361e+00 5.000e+01
   4142        93        96 1.00000e+00 7.47129e+00 5.000e+01
   4143        93        96 1.00000e+00 8.84898e+00 5.000e+01
   4144        93        96 1.00000e+00 9.53782e+00 5.000e+01
   4145        93        96 2.50000e+00 0.00000e+00 2.500e+01
   4146        93        96 2.50000e+00 4.92265e-01 2.500e+01
   4147        93        96 2.50000e+00 9.84530e-01 2.500e+01
   4148        93        96 2.50000e+00 1.47679e+00 2.500e+01
   4149        93        96 2.50000e+00 1.96906e+00 2.500e+01
   4150        93        96 2.50000e+00 2.21519e+00 2.500e+01
   4151        93        96 2.50000e+00 3.12940e+00 2.500e+01
   4152        93        96 2.50000e+00 4.04360e+00 2.500e+01
   4153        93        96 2.50000e+00 4.95781e+00 2.500e+01
   4154        93        96 2.50000e+00 5.87202e+00 2.500e+01
   4155        93        96 2.50000e+00 6.32912e+00 2.500e+01
   4156        93        96 5.00000e+00 0.00000e+00 5.000e+01
   4157        93        96 5.00000e+00 4.45338e-01 3.000e+02
   4158        93        96 5.00000e+00 8.90677e-01 5.000e+01
   4159        93        96 5.00000e+00 1.33602e+00 2.500e+01
   4160        93        96 5.00000e+00 1.78135e+00 2.500e+01
   4161        93        96 5.00000e+00 2.00402e+00 2.500e+01
   4162        93        96 5.00000e+00 2.83108e+00 2.500e+01
   4163        93        96 5.00000e+00 3.65814e+00 2.500e+01
   4164        93        96 5.00000e+00 4.48519e+00 2.500e+01
   4165        93        96 5.00000e+00 5.31225e+00 2.500e+01
   4166        93        96 5.00000e+00 5.72578e+00 2.500e+01
   4167        96        96 1.00000e-01 0.00000e+00 2.500e+01
   4168        96        96 1.00000e-01 6.48635e+00 2.500e+01
   4169        96        96 1.00000e-01 1.29727e+01 2.500e+01
   4170        96        96 1.00000e-01 1.94590e+01 2.500e+01
   4171        96        96 1.00000e-01 2.59454e+01 2.500e+01
   4172        96        96 1.00000e-01 2.91886e+01 2.500e+01
   4173        96        96 1.00000e-01 4.12346e+01 5.000e+01
   4174        96        96 1.00000e-01 5.32807e+01 7.500e+01
   4175        96        96 1.00000e-01 6.53268e+01 7.500e+01
   4176        96        96 1.00000e-01 7.73729e+01 7.500e+01
   4177        96        96 1.00000e-01 8.33959e+01 7.500e+01
   4178        96        96 1.00000e+00 0.00000e+00 2.500e+01
   4179        96        96 1.00000e+00 7.87383e-01 2.500e+01
   4180        96        96 1.00000e+00 1.57477e+00 2.500e+01
   4181        96        96 1.00000e+00 2.36215e+00 2.500e+01
   4182        96        96 1.00000e+00 3.14953e+00 2.500e+01
   4183        96        96 1.00000e+00 3.54322e+00 5.000e+01
   4184        96        96 1.00000e+00 5.00551e+00 5.000e+01
   4185        96        96 1.00000e+00 6.46779e+00 5.000e+01
   4186        96        96 1.00000e+00 7.93008e+00 5.000e+01
   4187        96        96 1.00000e+00 9.39236e+00 5.000e+01
   4188        96        96 1.00000e+00 1.01235e+01 5.000e+01
   4189        96        96 2.50000e+00 0.00000e+00 2.500e+01
   4190        96        96 2.50000e+00 5.17935e-01 2.500e+01
   4191        96        96 2.50000e+00 1.03587e+00 2.500e+01
   4192        96        96 2.50000e+00 1.55380e+00 2.500e+01
   4193        96        96 2.50000e+00 2.07174e+00 2.500e+01
   4194        96        96 2.50000e+00 2.33071e+00 2.500e+01
   4195        96        96 2.50000e+00 3.29258e+00 2.500e+01
   4196        96        96 2.50000e+00 4.25446e+00 2.500e+01
   4197        96        96 2.50000e+00 5.21634e+00 2.500e+01
   4198        96        96 2.50000e+00 6.17822e+00 2.500e+01
   4199        96        96 2.50000e+00 6.65916e+00 2.500e+01
   4200        96        96 5.00000e+00 0.00000e+00 5.000e+01
   4201        96        96 5.00000e+00 4.66916e-01 1.000e+03
   4202        96        96 5.00000e+00 9.33831e-01 5.000e+01
   4203        96        96 5.00000e+00 1.40075e+00 2.500e+01
   4204        96        96 5.00000e+00 1.86766e+00 2.500e+01
   4205        96        96 5.00000e+00 2.10112e+00 2.500e+01
   4206        96        96 5.00000e+00 2.96825e+00 2.500e+01
   4207        96        96 5.00000e+00 3.83538e+00 2.500e+01
   4208        96        96 5.00000e+00 4.70251e+00 2.500e+01
   4209        96        96 5.00000e+00 5.56964e+00 2.500e+01
   4210        96        96 5.00000e+00 6.00320e+00 2.500e+01
   4211        96       104 1.00000e+00 0.00000e+00 2.500e+01
   4212        96       104 1.00000e+00 1.24201e+00 2.500e+01
   4213        96       104 1.00000e+00 2.48402e+00 2.500e+01
   4214        96       104 1.00000e+00 3.72603e+00 2.500e+01
   4215        96       104 1.00000e+00 4.96804e+00 7.500e+01
   4216        96       104 1.00000e+00 5.58905e+00 5.000e+01
   4217        96       104 1.00000e+00 6.83106e+00 5.000e+01
   4218        96       104 1.00000e+00 8.07307e+00 5.000e+01
   4219        96       104 1.00000e+00 9.31508e+00 5.000e+01
   4220        96       104 1.00000e+00 1.05571e+01 5.000e+01
   4221        96       104 1.00000e+00 1.11781e+01 5.000e+01
   4222        96       104 2.50000e+00 0.00000e+00 2.500e+01
   4223        96       104 2.50000e+00 5.61764e-01 2.500e+01
   4224        96       104 2.50000e+00 1.12353e+00 2.500e+01
   4225        96       104 2.50000e+00 1.68529e+00 5.000e+01
   4226        96       104 2.50000e+00 2.24706e+00 2.500e+01
   4227        96       104 2.50000e+00 2.52794e+00 2.500e+01
   4228        96       104 2.50000e+00 3.57121e+00 2.500e+01
   4229        96       104 2.50000e+00 4.61449e+00 2.500e+01
   4230        96       104 2.50000e+00 5.65777e+00 2.500e+01
   4231        96       104 2.50000e+00 6.70104e+00 2.500e+01
   4232        96       104 2.50000e+00 7.22268e+00 2.500e+01
   4233        96       104 5.00000e+00 0.00000e+00 5.000e+01
   4234        96       104 5.00000e+00 5.02673e-01 1.000e+03
   4235        96       104 5.00000e+00 1.00535e+00 5.000e+01
   4236        96       104 5.00000e+00 1.50802e+00 2.500e+01
   4237        96       104 5.00000e+00 2.01069e+00 2.500e+01
   4238        96       104 5.00000e+00 2.26203e+00 2.500e+01
   4239        96       104 5.00000e+00 3.19556e+00 2.500e+01
   4240        96       104 5.00000e+00 4.12910e+00 2.500e+01
   4241        96       104 5.00000e+00 5.06264e+00 2.500e+01
   4242        96       104 5.00000e+00 5.99617e+00 2.500e+01
   4243        96       104 5.00000e+00 6.46294e+00 2.500e+01
   4244       104       104 1.00000e-01 0.00000e+00 2.500e+01
   4245       104       104 1.00000e-01 8.01516e+00 2.500e+01
   4246       104       104 1.00000e-01 1.60303e+01 2.500e+01
   4247       104       104 1.00000e-01 2.40455e+01 2.500e+01
   4248       104       104 1.00000e-01 3.20606e+01 2.500e+01
   4249       104       104 1.00000e-01 3.60682e+01 2.500e+01
   4250       104       104 1.00000e-01 5.09535e+01 5.000e+01
   4251       104       104 1.00000e-01 6.58388e+01 7.500e+01
   4252       104       104 1.00000e-01 8.07241e+01 7.500e+01
   4253       104       104 1.00000e-01 9.56094e+01 7.500e+01
   4254       104       104 1.00000e-01 1.03052e+02 7.500e+01
   4255       104       104 1.00000e+00 0.00000e+00 2.500e+01
   4256       104       104 1.00000e+00 9.50841e-01 2.500e+01
   4257       104       104 1.00000e+00 1.90168e+00 2.500e+01
   4258       104       104 1.00000e+00 2.85252e+00 2.500e+01
   4259       104       104 1.00000e+00 3.80336e+00 2.500e+01
   4260       104       104 1.00000e+00 4.27878e+00 5.000e+01
   4261       104       104 1.00000e+00 6.04463e+00 5.000e+01
   4262       104       104 1.00000e+00 7.81048e+00 5.000e+01
   4263       104       104 1.00000e+00 9.57633e+00 5.000e+01
   4264       104       104 1.00000e+00 1.13422e+01 5.000e+01
   4265       104       104 1.00000e+00 1.22251e+01 5.000e+01
   4266       104       104 2.50000e+00 0.00000e+00 2.500e+01
   4267       104       104 2.50000e+00 6.05537e-01 2.500e+01
   4268       104       104 2.50000e+00 1.21107e+00 2.500e+01
   4269       104       104 2.50000e+00 1.81661e+00 5.000e+01
   4270       104       104 2.50000e+00 2.42215e+00 2.500e+01
   4271       104       104 2.50000e+00 2.72492e+00 2.500e+01
   4272       104       104 2.50000e+00 3.84949e+00 2.500e+01
   4273       104       104 2.50000e+00 4.97406e+00 2.500e+01
   4274       104       104 2.50000e+00 6.09863e+00 2.500e+01
   4275       104       104 2.50000e+00 7.22320e+00 2.500e+01
   4276       104       104 2.50000e+00 7.78548e+00 2.500e+01
   4277       104       104 5.00000e+00 0.00000e+00 5.000e+01
   4278       104       104 5.00000e+00 5.38425e-01 2.500e+02
   4279       104       104 5.00000e+00 1.07685e+00 5.000e+01
   4280       104       104 5.00000e+00 1.61528e+00 2.500e+01
   4281       104       104 5.00000e+00 2.15370e+00 2.500e+01
   4282       104       104 5.00000e+00 2.42291e+00 2.500e+01
   4283       104       104 5.00000e+00 3.42285e+00 2.500e+01
   4284       104       104 5.00000e+00 4.42278e+00 2.500e+01
   4285       104       104 5.00000e+00 5.42271e+00 2.500e+01
   4286       104       104 5.00000e+00 6.42264e+00 2.500e+01
   4287       104       104 5.00000e+00 6.92261e+00 2.500e+01
   4288       104       104 1.00000e+01 0.00000e+00 2.500e+01
   4289       104       104 1.00000e+01 5.20296e-01 2.500e+01
   4290       104       104 1.00000e+01 1.04059e+00 2.500e+01
   4291       104       104 1.00000e+01 1.56089e+00 2.500e+01
   4292       104       104 1.00000e+01 2.08118e+00 2.500e+01
   4293       104       104 1.00000e+01 2.34133e+00 2.500e+01
   4294       104       104 1.00000e+01 3.30760e+00 2.500e+01
   4295       104       104 1.00000e+01 4.27386e+00 2.500e+01
   4296       104       104 1.00000e+01 5.24012e+00 2.500e+01
   4297       104       104 1.00000e+01 6.20639e+00 2.500e+01
   4298       104       104 1.00000e+01 6.68952e+00 2.500e+01
   4299        14        14 1.00000e-01 0.00000e+00 2.500e+01
   4300        14        14 1.00000e-01 7.37530e-01 2.500e+01
   4301        14        14 1.00000e-01 1.47506e+00 2.500e+01
   4302        14        14 1.00000e-01 2.21259e+00 2.500e+01
   4303        14        14 1.00000e-01 2.70427e+00 2.500e+01
   4304        14        14 1.00000e-01 3.58931e+00 2.500e+01
   4305        14        14 1.00000e-01 4.47435e+00 2.500e+01
   4306        14        14 1.00000e-01 5.35938e+00 2.500e+01
   4307        14        14 1.00000e-01 5.94941e+00 2.500e+01
   4308        14        14 1.00000e-01 7.27696e+00 2.500e+01
   4309        14        14 1.00000e-01 8.60451e+00 2.500e+01
   4310        14        14 1.00000e-01 9.93206e+00 2.500e+01
   4311        14        14 1.00000e-01 1.08171e+01 2.500e+01
   4312        14        14 1.00000e+00 0.00000e+00 2.500e+01
   4313        14        14 1.00000e+00 8.87618e-02 2.500e+01
   4314        14        14 1.00000e+00 1.77524e-01 2.500e+01
   4315        14        14 1.00000e+00 2.66285e-01 2.500e+01
   4316        14        14 1.00000e+00 3.25460e-01 2.500e+01
   4317        14        14 1.00000e+00 4.31974e-01 2.500e+01
   4318        14        14 1.00000e+00 5.38488e-01 2.500e+01
   4319        14        14 1.00000e+00 6.45003e-01 2.500e+01
   4320        14        14 1.00000e+00 7.16012e-01 2.500e+01
   4321        14        14 1.00000e+00 8.75783e-01 2.500e+01
   4322        14        14 1.00000e+00 1.03555e+00 2.500e+01
   4323        14        14 1.00000e+00 1.19533e+00 2.500e+01
   4324        14        14 1.00000e+00 1.30184e+00 2.500e+01
   4325        14        14 2.50000e+00 0.00000e+00 7.500e+01
   4326        14        14 2.50000e+00 5.77075e-02 5.000e+01
   4327        14        14 2.50000e+00 1.15415e-01 5.000e+01
   4328        14        14 2.50000e+00 1.73122e-01 5.000e+01
   4329        14        14 2.50000e+00 2.11594e-01 1.000e+03
   4330        14        14 2.50000e+00 2.80843e-01 1.500e+02
   4331        14        14 2.50000e+00 3.50092e-01 5.000e+01
   4332        14        14 2.50000e+00 4.19341e-01 2.500e+01
   4333        14        14 2.50000e+00 4.65507e-01 2.500e+01
   4334        14        14 2.50000e+00 5.69380e-01 2.500e+01
   4335        14        14 2.50000e+00 6.73254e-01 2.500e+01
   4336        14        14 2.50000e+00 7.77127e-01 2.500e+01
   4337        14        14 2.50000e+00 8.46376e-01 2.500e+01
   4338        14        14 5.00000e+00 0.00000e+00 2.500e+01
   4339        14        14 5.00000e+00 5.17722e-02 2.500e+01
   4340        14        14 5.00000e+00 1.03544e-01 2.500e+01
   4341        14        14 5.00000e+00 1.55317e-01 2.500e+01
   4342        14        14 5.00000e+00 1.89831e-01 2.500e+01
   4343        14        14 5.00000e+00 2.51958e-01 2.500e+01
   4344        14        14 5.00000e+00 3.14085e-01 2.500e+01
   4345        14        14 5.00000e+00 3.76212e-01 2.500e+01
   4346        14        14 5.00000e+00 4.17629e-01 2.500e+01
   4347        14        14 5.00000e+00 5.10819e-01 2.500e+01
   4348        14        14 5.00000e+00 6.04009e-01 2.500e+01
   4349        14        14 5.00000e+00 6.97199e-01 2.500e+01
   4350        14        14 5.00000e+00 7.59326e-01 2.500e+01
   4351        14        14 1.00000e+01 0.00000e+00 2.500e+01
   4352        14        14 1.00000e+01 5.01789e-02 2.500e+01
   4353        14        14 1.00000e+01 1.00358e-01 2.500e+01
   4354        14        14 1.00000e+01 1.50537e-01 2.500e+01
   4355        14        14 1.00000e+01 1.83989e-01 2.500e+01
   4356        14        14 1.00000e+01 2.44204e-01 2.500e+01
   4357        14        14 1.00000e+01 3.04419e-01 2.500e+01
   4358        14        14 1.00000e+01 3.64633e-01 2.500e+01
   4359        14        14 1.00000e+01 4.04776e-01 2.500e+01
   4360        14        14 1.00000e+01 4.95098e-01 2.500e+01
   4361        14        14 1.00000e+01 5.85420e-01 2.500e+01
   4362        14        14 1.00000e+01 6.75742e-01 2.500e+01
   4363        14        14 1.00000e+01 7.35957e-01 2.500e+01
   4364        14        20 1.00000e-01 0.00000e+00 2.500e+01
   4365        14        20 1.00000e-01 8.19484e-01 2.500e+01
   4366        14        20 1.00000e-01 1.63897e+00 2.500e+01
   4367        14        20 1.00000e-01 2.45845e+00 2.500e+01
   4368        14        20 1.00000e-01 3.00477e+00 2.500e+01
   4369        14        20 1.00000e-01 3.98816e+00 2.500e+01
   4370        14        20 1.00000e-01 4.97154e+00 2.500e+01
   4371        14        20 1.00000e-01 5.95492e+00 2.500e+01
   4372        14        20 1.00000e-01 6.61051e+00 2.500e+01
   4373        14        20 1.00000e-01 8.08558e+00 2.500e+01
   4374        14        20 1.00000e-01 9.56065e+00 2.500e+01
   4375        14        20 1.00000e-01 1.10357e+01 5.000e+01
   4376        14        20 1.00000e-01 1.20191e+01 2.500e+01
   4377        14        20 1.00000e+00 0.00000e+00 2.500e+01
   4378        14        20 1.00000e+00 9.82527e-02 2.500e+01
   4379        14        20 1.00000e+00 1.96505e-01 2.500e+01
   4380        14        20 1.00000e+00 2.94758e-01 2.500e+01
   4381        14        20 1.00000e+00 3.60260e-01 2.500e+01
   4382        14        20 1.00000e+00 4.78163e-01 2.500e+01
   4383        14        20 1.00000e+00 5.96067e-01 2.500e+01
   4384        14        20 1.00000e+00 7.13970e-01 2.500e+01
   4385        14        20 1.00000e+00 7.92572e-01 5.000e+01
   4386        14        20 1.00000e+00 9.69427e-01 2.500e+01
   4387        14        20 1.00000e+00 1.14628e+00 2.500e+01
   4388        14        20 1.00000e+00 1.32314e+00 2.500e+01
   4389        14        20 1.00000e+00 1.44104e+00 2.500e+01
   4390        14        20 2.50000e+00 0.00000e+00 2.500e+01
   4391        14        20 2.50000e+00 6.35414e-02 2.500e+01
   4392        14        20 2.50000e+00 1.27083e-01 2.500e+01
   4393        14        20 2.50000e+00 1.90624e-01 2.500e+01
   4394        14        20 2.50000e+00 2.32985e-01 5.000e+01
   4395        14        20 2.50000e+00 3.09235e-01 1.500e+02
   4396        14        20 2.50000e+00 3.85484e-01 5.000e+01
   4397        14        20 2.50000e+00 4.61734e-01 2.500e+01
   4398        14        20 2.50000e+00 5.12567e-01 2.500e+01
   4399        14        20 2.50000e+00 6.26941e-01 2.500e+01
   4400        14        20 2.50000e+00 7.41316e-01 2.500e+01
   4401        14        20 2.50000e+00 8.55690e-01 2.500e+01
   4402        14        20 2.50000e+00 9.31940e-01 2.500e+01
   4403        14        20 5.00000e+00 0.00000e+00 2.500e+01
   4404        14        20 5.00000e+00 5.68789e-02 2.500e+01
   4405        14        20 5.00000e+00 1.13758e-01 2.500e+01
   4406        14        20 5.00000e+00 1.70637e-01 2.500e+01
   4407        14        20 5.00000e+00 2.08556e-01 2.500e+01
   4408        14        20 5.00000e+00 2.76811e-01 2.500e+01
   4409        14        20 5.00000e+00 3.45065e-01 2.500e+01
   4410        14        20 5.00000e+00 4.13320e-01 2.500e+01
   4411        14        20 5.00000e+00 4.58823e-01 2.500e+01
   4412        14        20 5.00000e+00 5.61205e-01 2.500e+01
   4413        14        20 5.00000e+00 6.63587e-01 2.500e+01
   4414        14        20 5.00000e+00 7.65969e-01 2.500e+01
   4415        14        20 5.00000e+00 8.34224e-01 2.500e+01
   4416        14        20 1.00000e+01 0.00000e+00 2.500e+01
   4417        14        20 1.00000e+01 5.50875e-02 2.500e+01
   4418        14        20 1.00000e+01 1.10175e-01 2.500e+01
   4419        14        20 1.00000e+01 1.65262e-01 2.500e+01
   4420        14        20 1.00000e+01 2.01987e-01 2.500e+01
   4421        14        20 1.00000e+01 2.68093e-01 2.500e+01
   4422        14        20 1.00000e+01 3.34198e-01 2.500e+01
   4423        14        20 1.00000e+01 4.00303e-01 2.500e+01
   4424        14        20 1.00000e+01 4.44373e-01 2.500e+01
   4425        14        20 1.00000e+01 5.43530e-01 2.500e+01
   4426        14        20 1.00000e+01 6.42687e-01 2.500e+01
   4427        14        20 1.00000e+01 7.41845e-01 2.500e+01
   4428        14        20 1.00000e+01 8.07950e-01 2.500e+01
   4429        14        26 1.00000e-01 0.00000e+00 2.500e+01
   4430        14        26 1.00000e-01 9.17325e-01 2.500e+01
   4431        14        26 1.00000e-01 1.83465e+00 2.500e+01
   4432        14        26 1.00000e-01 2.75198e+00 2.500e+01
   4433        14        26 1.00000e-01 3.36353e+00 2.500e+01
   4434        14        26 1.00000e-01 4.46432e+00 2.500e+01
   4435        14        26 1.00000e-01 5.56510e+00 2.500e+01
   4436        14        26 1.00000e-01 6.66589e+00 2.500e+01
   4437        14        26 1.00000e-01 7.39976e+00 2.500e+01
   4438        14        26 1.00000e-01 9.05094e+00 2.500e+01
   4439        72       109 2.50000e+00 4.36663e-01 2.500e+01
