# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------------------------------
# This file contains a summary of initial conditions and outcomes for all collision simulations
# ----------------------------------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id      : Unique id number for the collision (same as in other files) 
# Mini1, Mini2 : Initial masses
# Vrel_inf     : Relative velocity at infinite separation
# ImpParam     : Impact parameter
# Mfin1, Mfin2 : Final masses
# Nstar        : Number of stars at the end of the simulation (0, 1 or 2)
# dM           : Fractional mass loss
# dE           : Fractional loss orbital energy (per unit mass)
# dL           : Fractional loss of orbital angular momentum (per unit mass)
# dTheta       : Difference between the deflection angle for the relative velocity and 
#                the value for point-mass Keplerian encounter dTheta=Theta_coll-Theta_Kep

Coll_id Mini1     Mini2     Vrel_inf  ImpParam  Mfin1     Mfin2     Nstar dM        dE         dL         dTheta    
   2623 1.000e+00 2.500e+00 2.500e+00 4.095e+00 1.000e+00 2.500e+00     2 0.000e+00  1.832e-03  1.669e-04  2.660e-04
   2624 1.000e+00 2.500e+00 2.500e+00 4.228e+00 1.000e+00 2.500e+00     2 0.000e+00  0.000e+00  1.444e-04 -2.960e-04
   2625 1.000e+00 2.500e+00 5.000e+00 0.000e+00 0.000e+00 1.501e+00     1 5.711e-01  1.000e+00  1.000e+00  0.000e+00
   2626 1.000e+00 2.500e+00 5.000e+00 9.101e-02 0.000e+00 1.475e+00     1 5.786e-01  1.000e+00  1.000e+00  0.000e+00
   2627 1.000e+00 2.500e+00 5.000e+00 1.820e-01 8.808e-01 8.106e-01     2 5.167e-01  9.946e-01  8.375e-01 -1.196e+00
   2628 1.000e+00 2.500e+00 5.000e+00 2.730e-01 0.000e+00 1.092e+00     1 6.881e-01  1.000e+00  1.000e+00  0.000e+00
   2629 1.000e+00 2.500e+00 5.000e+00 3.640e-01 5.539e-01 1.429e+00     2 4.335e-01  9.091e-01  8.293e-01 -6.127e-01
   2630 1.000e+00 2.500e+00 5.000e+00 4.550e-01 5.883e-01 1.645e+00     2 3.619e-01  8.195e-01  8.071e-01 -4.786e-01
   2631 1.000e+00 2.500e+00 5.000e+00 5.460e-01 6.496e-01 1.828e+00     2 2.920e-01  7.228e-01  6.792e-01 -3.841e-01
   2632 1.000e+00 2.500e+00 5.000e+00 5.764e-01 6.731e-01 1.931e+00     2 2.561e-01  6.590e-01  4.410e-01 -3.170e-01
   2633 1.000e+00 2.500e+00 5.000e+00 7.280e-01 7.550e-01 2.106e+00     2 1.825e-01  5.091e-01  3.409e-01 -2.360e-01
   2634 1.000e+00 2.500e+00 5.000e+00 8.797e-01 8.447e-01 2.263e+00     2 1.120e-01  3.583e-01  2.229e-01 -1.561e-01
   2635 1.000e+00 2.500e+00 5.000e+00 1.031e+00 9.028e-01 2.350e+00     2 7.048e-02  2.382e-01  1.314e-01 -1.053e-01
   2636 1.000e+00 2.500e+00 5.000e+00 1.183e+00 9.396e-01 2.407e+00     2 4.376e-02  1.556e-01  7.668e-02 -6.889e-02
   2637 1.000e+00 2.500e+00 5.000e+00 1.335e+00 9.542e-01 2.440e+00     2 3.013e-02  1.036e-01  5.518e-02 -4.692e-02
   2638 1.000e+00 2.500e+00 5.000e+00 1.486e+00 9.728e-01 2.462e+00     2 1.876e-02  6.592e-02  3.030e-02 -3.287e-02
   2639 1.000e+00 2.500e+00 5.000e+00 1.537e+00 9.780e-01 2.469e+00     2 1.507e-02  5.359e-02  2.580e-02 -2.668e-02
   2640 1.000e+00 2.500e+00 5.000e+00 1.901e+00 9.937e-01 2.489e+00     2 5.011e-03  1.802e-02  6.345e-03 -1.119e-02
   2641 1.000e+00 2.500e+00 5.000e+00 2.265e+00 9.975e-01 2.496e+00     2 1.917e-03  6.326e-03  1.748e-03 -4.959e-03
   2642 1.000e+00 2.500e+00 5.000e+00 2.629e+00 9.994e-01 2.499e+00     2 4.457e-04  2.177e-03  2.567e-04 -6.640e-04
   2643 1.000e+00 2.500e+00 5.000e+00 2.993e+00 1.000e+00 2.500e+00     2 2.857e-05  6.541e-04  8.419e-05 -1.335e-04
   2644 1.000e+00 2.500e+00 5.000e+00 3.357e+00 1.000e+00 2.500e+00     2 0.000e+00  0.000e+00  5.838e-05 -2.243e-04
   2645 1.000e+00 2.500e+00 5.000e+00 3.721e+00 1.000e+00 2.500e+00     2 0.000e+00  0.000e+00  7.525e-06 -1.463e-04
   2646 1.000e+00 2.500e+00 5.000e+00 3.842e+00 1.000e+00 2.500e+00     2 0.000e+00  0.000e+00  0.000e+00 -2.186e-04
   2649 1.000e+00 2.500e+00 1.000e+00 1.260e+00 0.000e+00 3.301e+00     1 5.674e-02  1.000e+00  1.000e+00  0.000e+00
   2650 1.000e+00 2.500e+00 1.000e+00 4.618e+00 9.999e-01 2.499e+00     2 2.286e-04  5.816e-02  6.211e-03  1.165e-02
   2657 1.200e+00 2.500e+00 1.000e-01 0.000e+00 0.000e+00 3.458e+00     1 6.532e-02  1.000e+00  1.000e+00  0.000e+00
   2658 1.200e+00 2.500e+00 1.000e-01 1.300e+00 0.000e+00 3.457e+00     1 6.570e-02  1.000e+00  1.000e+00  0.000e+00
   2659 1.200e+00 2.500e+00 1.000e-01 2.601e+00 0.000e+00 3.462e+00     1 6.424e-02  1.000e+00  1.000e+00  0.000e+00
   2660 1.200e+00 2.500e+00 1.000e-01 3.901e+00 0.000e+00 3.464e+00     1 6.370e-02  1.000e+00  1.000e+00  0.000e+00
   2661 1.200e+00 2.500e+00 1.000e-01 5.201e+00 0.000e+00 3.467e+00     1 6.303e-02  1.000e+00  1.000e+00  0.000e+00
   2662 1.200e+00 2.500e+00 1.000e-01 6.501e+00 0.000e+00 3.478e+00     1 5.989e-02  1.000e+00  1.000e+00  0.000e+00
   2663 1.200e+00 2.500e+00 1.000e-01 7.802e+00 0.000e+00 3.487e+00     1 5.754e-02  1.000e+00  1.000e+00  0.000e+00
   2664 1.200e+00 2.500e+00 1.000e-01 8.235e+00 0.000e+00 3.487e+00     1 5.754e-02  1.000e+00  1.000e+00  0.000e+00
   2665 1.200e+00 2.500e+00 1.000e-01 1.040e+01 0.000e+00 3.496e+00     1 5.522e-02  1.000e+00  1.000e+00  0.000e+00
   2666 1.200e+00 2.500e+00 1.000e-01 1.257e+01 0.000e+00 3.518e+00     1 4.919e-02  1.000e+00  1.000e+00  0.000e+00
   2667 1.200e+00 2.500e+00 1.000e-01 1.474e+01 0.000e+00 3.538e+00     1 4.370e-02  1.000e+00  1.000e+00  0.000e+00
   2668 1.200e+00 2.500e+00 1.000e-01 1.690e+01 0.000e+00 3.568e+00     1 3.559e-02  1.000e+00  1.000e+00  0.000e+00
   2669 1.200e+00 2.500e+00 1.000e-01 1.907e+01 0.000e+00 3.583e+00     1 3.151e-02  1.000e+00  1.000e+00  0.000e+00
   2670 1.200e+00 2.500e+00 1.000e-01 2.124e+01 0.000e+00 3.566e+00     1 3.611e-02  1.000e+00  1.000e+00  0.000e+00
   2671 1.200e+00 2.500e+00 1.000e-01 2.196e+01 0.000e+00 3.566e+00     1 3.627e-02  1.000e+00  1.000e+00  0.000e+00
   2672 1.200e+00 2.500e+00 1.000e-01 2.716e+01 0.000e+00 3.610e+00     1 2.430e-02  1.000e+00  1.000e+00  0.000e+00
   2673 1.200e+00 2.500e+00 1.000e-01 3.236e+01 0.000e+00 3.652e+00     1 1.305e-02  1.000e+00  1.000e+00  0.000e+00
   2674 1.200e+00 2.500e+00 1.000e-01 3.756e+01 1.201e+00 2.496e+00     2 6.757e-04  1.000e+00  1.000e+00  0.000e+00
   2675 1.200e+00 2.500e+00 1.000e-01 4.277e+01 1.201e+00 2.499e+00     2 5.405e-05  1.000e+00  1.000e+00  0.000e+00
   2676 1.200e+00 2.500e+00 1.000e-01 4.797e+01 1.200e+00 2.500e+00     2 1.200e-16  1.000e+00  1.000e+00  0.000e+00
   2677 1.200e+00 2.500e+00 1.000e-01 5.317e+01 1.200e+00 2.500e+00     2 0.000e+00  9.357e-01  7.585e-04  9.683e-02
   2678 1.200e+00 2.500e+00 1.000e-01 5.490e+01 1.200e+00 2.500e+00     2 0.000e+00  3.869e-01  4.201e-04  3.364e-02
   2679 1.200e+00 2.500e+00 1.000e+00 0.000e+00 0.000e+00 3.413e+00     1 7.762e-02  1.000e+00  1.000e+00  0.000e+00
   2680 1.200e+00 2.500e+00 1.000e+00 1.613e-01 0.000e+00 3.407e+00     1 7.922e-02  1.000e+00  1.000e+00  0.000e+00
   2681 1.200e+00 2.500e+00 1.000e+00 3.226e-01 0.000e+00 3.416e+00     1 7.689e-02  1.000e+00  1.000e+00  0.000e+00
   2682 1.200e+00 2.500e+00 1.000e+00 4.839e-01 0.000e+00 3.416e+00     1 7.689e-02  1.000e+00  1.000e+00  0.000e+00
   2683 1.200e+00 2.500e+00 1.000e+00 6.452e-01 0.000e+00 3.423e+00     1 7.492e-02  1.000e+00  1.000e+00  0.000e+00
   2684 1.200e+00 2.500e+00 1.000e+00 8.065e-01 0.000e+00 3.437e+00     1 7.103e-02  1.000e+00  1.000e+00  0.000e+00
   2685 1.200e+00 2.500e+00 1.000e+00 9.679e-01 0.000e+00 3.450e+00     1 6.743e-02  1.000e+00  1.000e+00  0.000e+00
   2686 1.200e+00 2.500e+00 1.000e+00 1.022e+00 0.000e+00 3.451e+00     1 6.727e-02  1.000e+00  1.000e+00  0.000e+00
   2687 1.200e+00 2.500e+00 1.000e+00 1.290e+00 0.000e+00 3.475e+00     1 6.084e-02  1.000e+00  1.000e+00  0.000e+00
   2688 1.200e+00 2.500e+00 1.000e+00 1.559e+00 0.000e+00 3.506e+00     1 5.235e-02  1.000e+00  1.000e+00  0.000e+00
   2689 1.200e+00 2.500e+00 1.000e+00 1.828e+00 0.000e+00 3.534e+00     1 4.476e-02  1.000e+00  1.000e+00  0.000e+00
   2690 1.200e+00 2.500e+00 1.000e+00 2.097e+00 0.000e+00 3.500e+00     1 5.416e-02  1.000e+00  1.000e+00  0.000e+00
   2691 1.200e+00 2.500e+00 1.000e+00 2.366e+00 0.000e+00 3.518e+00     1 4.932e-02  1.000e+00  1.000e+00  0.000e+00
   2692 1.200e+00 2.500e+00 1.000e+00 2.635e+00 0.000e+00 3.551e+00     1 4.016e-02  1.000e+00  1.000e+00  0.000e+00
   2693 1.200e+00 2.500e+00 1.000e+00 2.724e+00 0.000e+00 3.541e+00     1 4.308e-02  1.000e+00  1.000e+00  0.000e+00
   2694 1.200e+00 2.500e+00 1.000e+00 3.370e+00 1.190e+00 2.492e+00     2 4.811e-03  6.396e-01  7.518e-02  6.785e-02
   2695 1.200e+00 2.500e+00 1.000e+00 4.015e+00 1.198e+00 2.497e+00     2 1.135e-03  2.091e-01  2.374e-02  1.996e-02
   2696 1.200e+00 2.500e+00 1.000e+00 4.660e+00 1.200e+00 2.499e+00     2 2.703e-04  6.827e-02  7.749e-03  1.185e-02
   2697 1.200e+00 2.500e+00 1.000e+00 5.305e+00 1.200e+00 2.500e+00     2 5.405e-05  2.534e-02  3.048e-03  7.890e-03
   2698 1.200e+00 2.500e+00 1.000e+00 5.951e+00 1.200e+00 2.500e+00     2 0.000e+00  5.663e-03  9.638e-04  2.340e-03
   2699 1.200e+00 2.500e+00 1.000e+00 6.596e+00 1.200e+00 2.500e+00     2 0.000e+00  8.226e-03  4.020e-04  3.690e-03
   2700 1.200e+00 2.500e+00 1.000e+00 6.811e+00 1.200e+00 2.500e+00     2 0.000e+00  2.358e-03  4.400e-04  1.977e-03
   2701 1.200e+00 2.500e+00 2.500e+00 0.000e+00 0.000e+00 3.107e+00     1 1.604e-01  1.000e+00  1.000e+00  0.000e+00
   2702 1.200e+00 2.500e+00 2.500e+00 1.091e-01 0.000e+00 3.117e+00     1 1.575e-01  1.000e+00  1.000e+00  0.000e+00
   2703 1.200e+00 2.500e+00 2.500e+00 2.181e-01 0.000e+00 3.121e+00     1 1.565e-01  1.000e+00  1.000e+00  0.000e+00
   2704 1.200e+00 2.500e+00 2.500e+00 3.272e-01 0.000e+00 3.139e+00     1 1.517e-01  1.000e+00  1.000e+00  0.000e+00
   2705 1.200e+00 2.500e+00 2.500e+00 4.363e-01 0.000e+00 3.167e+00     1 1.441e-01  1.000e+00  1.000e+00  0.000e+00
   2706 1.200e+00 2.500e+00 2.500e+00 5.453e-01 0.000e+00 3.197e+00     1 1.359e-01  1.000e+00  1.000e+00  0.000e+00
   2707 1.200e+00 2.500e+00 2.500e+00 6.544e-01 0.000e+00 3.190e+00     1 1.379e-01  1.000e+00  1.000e+00  0.000e+00
   2708 1.200e+00 2.500e+00 2.500e+00 6.908e-01 0.000e+00 3.185e+00     1 1.391e-01  1.000e+00  1.000e+00  0.000e+00
   2709 1.200e+00 2.500e+00 2.500e+00 8.725e-01 1.027e+00 2.301e+00     2 1.005e-01  1.000e+00  1.000e+00  0.000e+00
   2710 1.200e+00 2.500e+00 2.500e+00 1.054e+00 1.065e+00 2.367e+00     2 7.238e-02  7.539e-01  2.739e-01 -2.679e-01
   2711 1.200e+00 2.500e+00 2.500e+00 1.236e+00 1.098e+00 2.400e+00     2 5.451e-02  5.381e-01  1.786e-01 -2.224e-01
   2712 1.200e+00 2.500e+00 2.500e+00 1.418e+00 1.137e+00 2.434e+00     2 3.484e-02  3.591e-01  1.132e-01 -1.549e-01
   2713 1.200e+00 2.500e+00 2.500e+00 1.600e+00 1.155e+00 2.459e+00     2 2.316e-02  2.304e-01  7.508e-02 -9.323e-02
   2714 1.200e+00 2.500e+00 2.500e+00 1.781e+00 1.175e+00 2.474e+00     2 1.359e-02  1.448e-01  4.014e-02 -6.143e-02
   2715 1.200e+00 2.500e+00 2.500e+00 1.842e+00 1.178e+00 2.478e+00     2 1.205e-02  1.248e-01  3.483e-02 -5.216e-02
   2716 1.200e+00 2.500e+00 2.500e+00 2.278e+00 1.191e+00 2.493e+00     2 4.270e-03  4.319e-02  1.108e-02 -1.785e-02
   2717 1.200e+00 2.500e+00 2.500e+00 2.715e+00 1.198e+00 2.498e+00     2 1.108e-03  1.334e-02  3.618e-03 -4.474e-03
   2718 1.200e+00 2.500e+00 2.500e+00 3.151e+00 1.200e+00 2.500e+00     2 2.162e-04  4.547e-03  1.293e-03 -3.590e-04
   2719 1.200e+00 2.500e+00 2.500e+00 3.587e+00 1.200e+00 2.500e+00     2 8.108e-05  1.938e-03  5.171e-04  2.060e-04
   2720 1.200e+00 2.500e+00 2.500e+00 4.023e+00 1.200e+00 2.500e+00     2 0.000e+00  7.499e-05  2.011e-04 -1.730e-04
   2721 1.200e+00 2.500e+00 2.500e+00 4.460e+00 1.200e+00 2.500e+00     2 0.000e+00  1.468e-03  1.659e-05  7.010e-04
   2722 1.200e+00 2.500e+00 2.500e+00 4.605e+00 1.200e+00 2.500e+00     2 0.000e+00  3.213e-03  1.125e-04  4.930e-04
   2723 1.200e+00 2.500e+00 5.000e+00 0.000e+00 0.000e+00 1.692e+00     1 5.427e-01  1.000e+00  1.000e+00  0.000e+00
   2724 1.200e+00 2.500e+00 5.000e+00 9.939e-02 0.000e+00 1.651e+00     1 5.537e-01  1.000e+00  1.000e+00  0.000e+00
   2725 1.200e+00 2.500e+00 5.000e+00 1.988e-01 0.000e+00 1.601e+00     1 5.674e-01  1.000e+00  1.000e+00  0.000e+00
   2726 1.200e+00 2.500e+00 5.000e+00 2.982e-01 0.000e+00 1.116e+00     1 6.984e-01  1.000e+00  1.000e+00  0.000e+00
   2727 1.200e+00 2.500e+00 5.000e+00 3.976e-01 4.799e-01 1.412e+00     2 4.886e-01  9.165e-01  9.519e-01 -6.283e-01
   2728 1.200e+00 2.500e+00 5.000e+00 4.969e-01 6.218e-01 1.619e+00     2 3.943e-01  8.237e-01  7.641e-01 -4.577e-01
   2729 1.200e+00 2.500e+00 5.000e+00 5.963e-01 7.245e-01 1.842e+00     2 3.064e-01  7.090e-01  5.202e-01 -3.508e-01
   2730 1.200e+00 2.500e+00 5.000e+00 6.295e-01 7.708e-01 1.879e+00     2 2.837e-01  6.787e-01  4.874e-01 -3.313e-01
   2731 1.200e+00 2.500e+00 5.000e+00 7.951e-01 9.261e-01 2.108e+00     2 1.799e-01  4.785e-01  3.154e-01 -2.232e-01
   2732 1.200e+00 2.500e+00 5.000e+00 9.608e-01 1.027e+00 2.264e+00     2 1.104e-01  3.222e-01  2.051e-01 -1.469e-01
   2733 1.200e+00 2.500e+00 5.000e+00 1.126e+00 1.095e+00 2.354e+00     2 6.778e-02  2.094e-01  1.158e-01 -9.643e-02
   2734 1.200e+00 2.500e+00 5.000e+00 1.292e+00 1.135e+00 2.412e+00     2 4.143e-02  1.334e-01  6.685e-02 -6.275e-02
   2735 1.200e+00 2.500e+00 5.000e+00 1.458e+00 1.158e+00 2.444e+00     2 2.665e-02  8.735e-02  3.875e-02 -4.334e-02
   2736 1.200e+00 2.500e+00 5.000e+00 1.623e+00 1.172e+00 2.466e+00     2 1.689e-02  5.558e-02  2.248e-02 -2.880e-02
   2737 1.200e+00 2.500e+00 5.000e+00 1.679e+00 1.175e+00 2.470e+00     2 1.484e-02  4.845e-02  1.977e-02 -2.488e-02
   2738 1.200e+00 2.500e+00 5.000e+00 2.076e+00 1.190e+00 2.490e+00     2 5.486e-03  1.816e-02  6.449e-03 -1.051e-02
   2739 1.200e+00 2.500e+00 5.000e+00 2.474e+00 1.197e+00 2.497e+00     2 1.595e-03  5.900e-03  1.227e-03 -3.153e-03
   2740 1.200e+00 2.500e+00 5.000e+00 2.871e+00 1.199e+00 2.499e+00     2 3.514e-04  1.500e-03  2.835e-04 -9.540e-04
   2741 1.200e+00 2.500e+00 5.000e+00 3.269e+00 1.200e+00 2.500e+00     2 1.351e-04  3.848e-04  1.660e-04 -3.517e-04
   2742 1.200e+00 2.500e+00 5.000e+00 3.666e+00 1.200e+00 2.500e+00     2 8.108e-05  3.059e-04  4.710e-05 -1.562e-04
   2743 1.200e+00 2.500e+00 5.000e+00 4.064e+00 1.200e+00 2.500e+00     2 0.000e+00  0.000e+00  0.000e+00  1.361e-04
   2744 1.200e+00 2.500e+00 5.000e+00 4.196e+00 1.200e+00 2.500e+00     2 0.000e+00  6.709e-04  0.000e+00  1.674e-04
   2745 1.500e+00 2.500e+00 1.000e-01 0.000e+00 0.000e+00 3.717e+00     1 7.078e-02  1.000e+00  1.000e+00  0.000e+00
   2746 1.500e+00 2.500e+00 1.000e-01 1.924e+00 0.000e+00 3.714e+00     1 7.150e-02  1.000e+00  1.000e+00  0.000e+00
   2747 1.500e+00 2.500e+00 1.000e-01 3.847e+00 0.000e+00 3.718e+00     1 7.045e-02  1.000e+00  1.000e+00  0.000e+00
   2748 1.500e+00 2.500e+00 1.000e-01 5.771e+00 0.000e+00 3.726e+00     1 6.855e-02  1.000e+00  1.000e+00  0.000e+00
   2749 1.500e+00 2.500e+00 1.000e-01 7.694e+00 0.000e+00 3.733e+00     1 6.673e-02  1.000e+00  1.000e+00  0.000e+00
   2750 1.500e+00 2.500e+00 1.000e-01 8.977e+00 0.000e+00 3.747e+00     1 6.320e-02  1.000e+00  1.000e+00  0.000e+00
   2751 1.500e+00 2.500e+00 1.000e-01 1.218e+01 0.000e+00 3.780e+00     1 5.510e-02  1.000e+00  1.000e+00  0.000e+00
   2752 1.500e+00 2.500e+00 1.000e-01 1.539e+01 0.000e+00 3.823e+00     1 4.415e-02  1.000e+00  1.000e+00  0.000e+00
   2753 1.500e+00 2.500e+00 1.000e-01 1.859e+01 0.000e+00 3.871e+00     1 3.232e-02  1.000e+00  1.000e+00  0.000e+00
   2754 1.500e+00 2.500e+00 1.000e-01 2.180e+01 0.000e+00 3.887e+00     1 2.815e-02  1.000e+00  1.000e+00  0.000e+00
   2755 1.500e+00 2.500e+00 1.000e-01 2.394e+01 0.000e+00 3.892e+00     1 2.690e-02  1.000e+00  1.000e+00  0.000e+00
   2756 1.500e+00 2.500e+00 1.000e-01 3.163e+01 0.000e+00 3.965e+00     1 8.775e-03  1.000e+00  1.000e+00  0.000e+00
   2757 1.500e+00 2.500e+00 1.000e-01 3.933e+01 1.506e+00 2.492e+00     2 4.750e-04  1.000e+00  1.000e+00  0.000e+00
   2758 1.500e+00 2.500e+00 1.000e-01 4.702e+01 1.502e+00 2.498e+00     2 0.000e+00  1.000e+00  1.000e+00  0.000e+00
   2759 1.500e+00 2.500e+00 1.000e-01 5.472e+01 1.500e+00 2.500e+00     2 0.000e+00  4.807e-01  2.827e-04  3.789e-02
   2760 1.500e+00 2.500e+00 1.000e-01 5.984e+01 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  5.169e-04 -3.018e-02
   2761 1.500e+00 2.500e+00 1.000e+00 0.000e+00 0.000e+00 3.649e+00     1 8.775e-02  1.000e+00  1.000e+00  0.000e+00
   2762 1.500e+00 2.500e+00 1.000e+00 2.393e-01 0.000e+00 3.653e+00     1 8.668e-02  1.000e+00  1.000e+00  0.000e+00
   2763 1.500e+00 2.500e+00 1.000e+00 4.786e-01 0.000e+00 3.662e+00     1 8.443e-02  1.000e+00  1.000e+00  0.000e+00
   2764 1.500e+00 2.500e+00 1.000e+00 7.180e-01 0.000e+00 3.677e+00     1 8.085e-02  1.000e+00  1.000e+00  0.000e+00
   2765 1.500e+00 2.500e+00 1.000e+00 9.573e-01 0.000e+00 3.699e+00     1 7.515e-02  1.000e+00  1.000e+00  0.000e+00
   2766 1.500e+00 2.500e+00 1.000e+00 1.117e+00 0.000e+00 3.720e+00     1 6.997e-02  1.000e+00  1.000e+00  0.000e+00
   2767 1.500e+00 2.500e+00 1.000e+00 1.516e+00 0.000e+00 3.768e+00     1 5.792e-02  1.000e+00  1.000e+00  0.000e+00
   2768 1.500e+00 2.500e+00 1.000e+00 1.915e+00 0.000e+00 3.822e+00     1 4.445e-02  1.000e+00  1.000e+00  0.000e+00
   2769 1.500e+00 2.500e+00 1.000e+00 2.313e+00 0.000e+00 3.815e+00     1 4.635e-02  1.000e+00  1.000e+00  0.000e+00
   2770 1.500e+00 2.500e+00 1.000e+00 2.712e+00 0.000e+00 3.846e+00     1 3.837e-02  1.000e+00  1.000e+00  0.000e+00
   2771 1.500e+00 2.500e+00 1.000e+00 2.978e+00 0.000e+00 3.894e+00     1 2.637e-02  1.000e+00  1.000e+00  0.000e+00
   2772 1.500e+00 2.500e+00 1.000e+00 3.936e+00 1.500e+00 2.491e+00     2 2.100e-03  3.335e-01  3.572e-02  1.772e-02
   2773 1.500e+00 2.500e+00 1.000e+00 4.893e+00 1.501e+00 2.498e+00     2 2.000e-04  6.388e-02  8.454e-03  9.610e-03
   2774 1.500e+00 2.500e+00 1.000e+00 5.850e+00 1.500e+00 2.500e+00     2 5.000e-05  1.311e-02  2.064e-03  8.810e-03
   2775 1.500e+00 2.500e+00 1.000e+00 6.807e+00 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  3.792e-04  1.090e-03
   2776 1.500e+00 2.500e+00 1.000e+00 7.446e+00 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  1.089e-04 -6.500e-05
   2777 1.500e+00 2.500e+00 2.500e+00 0.000e+00 0.000e+00 3.313e+00     1 1.716e-01  1.000e+00  1.000e+00  0.000e+00
   2778 1.500e+00 2.500e+00 2.500e+00 1.624e-01 0.000e+00 3.340e+00     1 1.649e-01  1.000e+00  1.000e+00  0.000e+00
   2779 1.500e+00 2.500e+00 2.500e+00 3.247e-01 0.000e+00 3.358e+00     1 1.604e-01  1.000e+00  1.000e+00  0.000e+00
   2780 1.500e+00 2.500e+00 2.500e+00 4.871e-01 0.000e+00 3.409e+00     1 1.478e-01  1.000e+00  1.000e+00  0.000e+00
   2781 1.500e+00 2.500e+00 2.500e+00 6.495e-01 0.000e+00 3.453e+00     1 1.368e-01  1.000e+00  1.000e+00  0.000e+00
   2782 1.500e+00 2.500e+00 2.500e+00 7.577e-01 0.000e+00 3.349e+00     1 1.628e-01  1.000e+00  1.000e+00  0.000e+00
   2783 1.500e+00 2.500e+00 2.500e+00 1.028e+00 1.381e+00 2.305e+00     2 7.848e-02  8.426e-01  2.824e-01 -3.362e-01
   2784 1.500e+00 2.500e+00 2.500e+00 1.299e+00 1.420e+00 2.381e+00     2 4.970e-02  5.099e-01  1.474e-01 -2.274e-01
   2785 1.500e+00 2.500e+00 2.500e+00 1.570e+00 1.454e+00 2.439e+00     2 2.685e-02  2.785e-01  7.833e-02 -1.314e-01
   2786 1.500e+00 2.500e+00 2.500e+00 1.840e+00 1.477e+00 2.468e+00     2 1.390e-02  1.435e-01  3.692e-02 -6.997e-02
   2787 1.500e+00 2.500e+00 2.500e+00 2.021e+00 1.483e+00 2.479e+00     2 9.350e-03  9.266e-02  2.317e-02 -4.553e-02
   2788 1.500e+00 2.500e+00 2.500e+00 2.670e+00 1.498e+00 2.496e+00     2 1.550e-03  1.877e-02  4.870e-03 -8.622e-03
   2789 1.500e+00 2.500e+00 2.500e+00 3.320e+00 1.500e+00 2.500e+00     2 1.250e-04  2.731e-03  7.609e-04 -4.700e-05
   2790 1.500e+00 2.500e+00 2.500e+00 3.969e+00 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  3.504e-04  3.100e-05
   2791 1.500e+00 2.500e+00 2.500e+00 4.619e+00 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  1.016e-04 -2.530e-04
   2792 1.500e+00 2.500e+00 2.500e+00 5.052e+00 1.500e+00 2.500e+00     2 0.000e+00  0.000e+00  1.182e-04 -4.510e-04
   2793 1.500e+00 2.500e+00 5.000e+00 0.000e+00 0.000e+00 1.894e+00     1 5.265e-01  1.000e+00  1.000e+00  0.000e+00
   2794 1.500e+00 2.500e+00 5.000e+00 1.482e-01 0.000e+00 1.764e+00     1 5.590e-01  1.000e+00  1.000e+00  0.000e+00
   2795 1.500e+00 2.500e+00 5.000e+00 2.963e-01 9.334e-01 8.247e-01     2 5.605e-01  9.839e-01  8.937e-01 -8.942e-01
   2796 1.500e+00 2.500e+00 5.000e+00 4.445e-01 8.062e-01 1.280e+00     2 4.785e-01  8.885e-01  8.750e-01 -6.193e-01
   2797 1.500e+00 2.500e+00 5.000e+00 5.926e-01 9.881e-01 1.702e+00     2 3.276e-01  7.129e-01  6.005e-01 -3.913e-01
   2798 1.500e+00 2.500e+00 5.000e+00 6.914e-01 1.094e+00 1.866e+00     2 2.599e-01  6.090e-01  4.031e-01 -3.392e-01
   2799 1.500e+00 2.500e+00 5.000e+00 9.383e-01 1.300e+00 2.191e+00     2 1.274e-01  3.471e-01  1.953e-01 -1.704e-01
   2800 1.500e+00 2.500e+00 5.000e+00 1.185e+00 1.402e+00 2.350e+00     2 6.200e-02  1.887e-01  8.859e-02 -1.000e-01
