# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#      |    ==============>
#      \        /
#       `.____.'        Y ^
#            star 1       | 
#                         |                    _.-""""-._
#                         |                  .'          `.
#                         |                 /              \
#                         |---------> X    |                |
#                                          | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt
#         - numbering of post-collision stars is arbitrary;
#           star identified as "2" at the end of the simulation may not be the more massive one;
#           the numbering (1,2) is not conserved during the collision

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Nstar    : Number of stars at the end of the simulation (0, 1 or 2)
# M_1, M_2 : Masses of the stars (at the end of the simulation)
# Mlost    : Mass of the gas unbound to any star with E>0
# Mdoubt   : Mass of the gas unbound to any star with E<0
# X_1, Y_1, Z_1    : Position of centre of star 1
# X_2, Y_2, Z_2    : Position of centre of star 2
# Vx_1, Vy_1, Vz_1 : Velocity of star 1
# Vx_2, Vy_2, Vz_2 : Velocity of star 2
# Lx_1, Ly_1, Lz_1 : Spin angular momentum of star 1 (relative to its CM)
# Lx_2, Ly_2, Lz_2 : Spin angular momentum of star 1 (relative to its CM)

Coll_id Nstar M_1         M_2         Mlost        Mdoubt      X_1          X_2          Y_1          Y_2          Z_1          Z_2          Vx_1         Vx_2         Vy_1         Vy_2         Vz_1         Vz_2         Lx_1         Lx_2         Ly_1         Ly_2         Lz_1         Lz_2        
   3706     1 4.33860e+00 0.00000e+00  1.53880e-01 7.54680e-03 -2.77590e-01  0.00000e+00  1.20610e-01  0.00000e+00  1.29000e-03  0.00000e+00 -2.35390e-02  0.00000e+00  7.37220e-03  0.00000e+00  4.20980e-04  0.00000e+00  1.04540e-03  0.00000e+00  1.97130e-02  0.00000e+00 -7.49790e+00  0.00000e+00
   3707     2 2.98220e+00 1.50020e+00  1.68270e-02 7.02260e-04  4.74740e-01 -1.39940e+00  1.29740e+01 -2.56560e+01  2.49040e-02  4.94960e-02  4.11320e-02 -9.29330e-02  2.58020e-01 -5.11050e-01  6.73600e-04  1.64320e-03  8.05710e-02  1.31150e-02 -1.75160e-01 -1.82710e-03 -3.05930e+00 -1.64400e+00
   3708     2 2.99690e+00 1.50100e+00  1.59250e-03 4.96830e-04 -3.47850e+00  7.07090e+00  1.52450e+01 -3.04080e+01  5.57520e-03 -6.60750e-02 -4.13180e-02  9.01710e-02  3.45630e-01 -6.88410e-01  2.68300e-04 -3.59580e-03  1.77160e-01 -5.98880e-03 -8.55270e-02  3.02250e-04 -2.45720e+00 -7.24930e-01
   3709     2 3.00000e+00 1.49990e+00  5.04550e-05 5.43300e-05 -6.86150e+00  1.37250e+01  1.42400e+01 -2.84170e+01  3.68820e-02 -3.86820e-02 -1.15920e-01  2.31250e-01  3.41940e-01 -6.81970e-01  1.00280e-03 -3.15230e-03 -7.98000e-02 -9.37220e-03 -1.83470e-02  1.88650e-03 -1.31530e+00 -1.09620e-01
   3710     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -9.29780e+00  1.85450e+01  1.26180e+01 -2.52920e+01  2.92870e-02 -1.80750e-02 -1.70950e-01  3.39070e-01  3.18710e-01 -6.41740e-01  2.99410e-04 -3.96440e-04 -2.86350e-02 -9.10000e-03  1.39930e-02  9.03570e-03 -1.73400e-01 -4.86710e-03
   3711     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -1.02630e+01  2.04820e+01  1.18130e+01 -2.36850e+01  1.36980e-02  8.82620e-02 -1.93600e-01  3.84240e-01  3.08310e-01 -6.18460e-01  5.65490e-04  6.37760e-03 -2.24660e-02 -1.04020e-03  3.58410e-03 -8.42020e-03 -5.20740e-02 -1.52970e-02
   3712     1 3.77050e+00 0.00000e+00  7.20850e-01 8.63800e-03  1.26350e+00  0.00000e+00 -1.06560e-02  0.00000e+00  9.30930e-04  0.00000e+00  5.49700e-02  0.00000e+00 -2.37450e-04  0.00000e+00  2.08920e-04  0.00000e+00 -2.38380e-04  0.00000e+00  9.97540e-04  0.00000e+00  3.01040e-02  0.00000e+00
   3713     1 3.83980e+00 0.00000e+00  6.53500e-01 6.66600e-03  4.13480e-01  0.00000e+00 -6.01990e-01  0.00000e+00  1.63160e-02  0.00000e+00  1.71200e-02  0.00000e+00 -2.58200e-02  0.00000e+00  1.15870e-03  0.00000e+00  1.77630e-02  0.00000e+00  1.65920e-02  0.00000e+00 -1.89320e+00  0.00000e+00
   3714     1 3.87480e+00 0.00000e+00  6.08930e-01 1.62580e-02 -6.13680e-01  0.00000e+00 -5.46340e-01  0.00000e+00  3.02140e-02  0.00000e+00 -3.17850e-02  0.00000e+00 -2.49410e-02  0.00000e+00  1.01990e-03  0.00000e+00 -1.78560e-02  0.00000e+00  4.76190e-02  0.00000e+00 -3.97340e+00  0.00000e+00
   3715     2 2.83040e+00 1.38550e+00  2.54580e-01 2.94960e-02 -8.82880e+00  1.60440e+01  6.74250e+00 -1.42150e+01  1.00910e-02  3.73160e-03 -3.79360e-01  6.81500e-01  3.23470e-01 -6.75790e-01  3.38580e-04  7.98930e-06  3.16370e-02 -1.08550e-02 -1.26600e-02 -4.39830e-02 -2.00480e+00 -9.31460e-01
   3716     2 2.92400e+00 1.44150e+00  1.15160e-01 1.93040e-02 -1.23420e+01  2.38500e+01  8.61250e+00 -1.76490e+01  1.53420e-02 -1.58120e-02 -5.71520e-01  1.10450e+00  4.35940e-01 -8.88530e-01  7.92390e-04 -9.67100e-04  2.41080e-04  1.80510e-02  1.22060e-02 -1.14640e-02 -1.85870e+00 -8.40960e-01
   3717     2 2.95230e+00 1.46900e+00  6.71840e-02 1.16090e-02 -1.32780e+01  2.59730e+01  8.80910e+00 -1.78590e+01 -3.21310e-03  1.89500e-02 -6.22580e-01  1.21670e+00  4.52590e-01 -9.13630e-01 -1.56200e-04  1.72290e-03 -4.31650e-03  4.49550e-03 -7.15220e-03 -6.40480e-03 -1.67430e+00 -7.00310e-01
   3718     2 2.99270e+00 1.49530e+00  9.59250e-03 2.48320e-03 -1.52240e+01  3.03630e+01  7.56100e+00 -1.51450e+01 -7.51420e-03 -4.03380e-03 -7.26910e-01  1.44960e+00  4.09420e-01 -8.19790e-01 -3.97620e-04  4.97280e-04  9.22120e-02 -2.32690e-02 -2.76940e-02  4.74250e-02 -1.93950e+00 -5.07060e-01
   3719     2 2.99920e+00 1.49970e+00  8.57080e-04 1.68840e-04 -1.61040e+01  3.22360e+01  5.80280e+00 -1.16110e+01  2.07150e-04  7.54090e-03 -7.72080e-01  1.54650e+00  3.38090e-01 -6.75160e-01  4.03930e-04  3.35060e-04  2.16610e-02 -2.97460e-03 -1.06180e-02 -1.17800e-03 -1.18810e+00 -7.18800e-02
   3720     2 3.00000e+00 1.50000e+00  6.41310e-05 5.84470e-06 -1.65850e+01  3.31830e+01  4.36440e+00 -8.72370e+00 -7.50890e-04  1.13190e-02 -7.96540e-01  1.59430e+00  2.80140e-01 -5.59820e-01  3.84420e-04  2.09720e-03  4.39310e-04  6.73060e-03  1.30700e-02 -4.78800e-03 -4.29630e-01 -1.00710e-01
   3721     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -1.68650e+01  3.37240e+01  3.24010e+00 -6.47260e+00  8.37820e-03  7.09570e-03 -8.11240e-01  1.62200e+00  2.37330e-01 -4.75140e-01  8.60110e-04  1.40220e-03 -9.30580e-04  2.99220e-03 -1.52880e-02  1.51240e-03 -1.52000e-01 -1.93250e-02
   3722     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -1.70020e+01  3.40050e+01  2.78580e+00 -5.56540e+00  4.74710e-03  3.15660e-03 -8.15920e-01  1.63160e+00  2.21410e-01 -4.42280e-01  7.56160e-04  6.97840e-04 -2.20390e-02 -6.12550e-04  4.69350e-03 -6.57640e-03 -9.38370e-02 -3.68160e-03
   3723     1 2.03940e+00 0.00000e+00  2.41390e+00 4.67060e-02  5.51520e+01  0.00000e+00  5.02110e-01  0.00000e+00  5.44900e-01  0.00000e+00  3.64350e-01  0.00000e+00  2.95950e-03  0.00000e+00  2.06590e-03  0.00000e+00  6.12450e-04  0.00000e+00 -2.21140e-03  0.00000e+00  5.17580e-02  0.00000e+00
   3724     2 1.26565e+00 9.60350e-01  2.21583e+00 5.81725e-02 -1.79586e+02  3.08526e+02 -1.33568e+00 -5.85282e+01  1.21736e-01  2.65247e-01 -5.94502e-01  1.02206e+00 -5.13508e-03 -1.95604e-01  6.96784e-04  8.10901e-04  9.73356e-03  9.31946e-03  2.39936e-02 -2.08317e-02 -2.01025e-01 -2.79648e-01
   3725     2 2.32170e+00 1.11950e+00  1.02850e+00 3.03350e-02 -2.86130e+01  5.30750e+01  2.19280e+00 -8.21060e+00  1.05520e-02 -2.62800e-02 -1.25700e+00  2.33600e+00  1.11580e-01 -3.83700e-01  5.12150e-04 -1.01820e-03  4.84870e-03  5.72860e-03 -5.86850e-03 -1.42790e-02 -5.30780e-01 -2.07040e-01
   3726     2 2.75810e+00 1.35690e+00  3.79680e-01 5.31770e-03 -3.38810e+01  6.59530e+01  5.11560e+00 -1.19570e+01 -4.36990e-03  3.14230e-02 -1.50300e+00  2.92630e+00  2.46750e-01 -5.65580e-01 -1.51480e-04  1.26110e-03  1.10160e-02 -1.58380e-02  4.55760e-03 -1.24700e-02 -7.56870e-01 -2.51950e-01
   3727     2 2.90900e+00 1.44820e+00  1.41030e-01 1.80460e-03 -3.58090e+01  7.07220e+01  5.46220e+00 -1.17650e+01 -2.54170e-03  4.67910e-03 -1.59180e+00  3.14300e+00  2.67100e-01 -5.69080e-01 -6.84820e-04 -7.13610e-05  8.51040e-04 -2.25200e-03  1.18180e-03  5.48470e-03 -7.67510e-01 -3.16240e-01
   3728     2 2.94550e+00 1.46830e+00  8.50340e-02 1.15940e-03 -3.63280e+01  7.21190e+01  5.46030e+00 -1.14510e+01  5.38460e-03  1.04630e-03 -1.61430e+00  3.20520e+00  2.69710e-01 -5.61250e-01  3.83860e-04  9.78500e-04 -1.01440e-02  3.07740e-03  1.62200e-02 -3.07350e-03 -8.92490e-01 -2.34780e-01
   3729     2 2.99020e+00 1.49470e+00  1.50630e-02 0.00000e+00 -3.70410e+01  7.39230e+01  4.43680e+00 -8.92900e+00 -2.68740e-04  4.60350e-03 -1.64870e+00  3.29040e+00  2.33490e-01 -4.70020e-01  2.06120e-05  4.69290e-04  2.57210e-02 -4.95870e-03 -2.73800e-02 -3.11590e-02 -1.17000e+00 -3.15710e-01
   3730     2 2.99940e+00 1.49970e+00  8.36850e-04 0.00000e+00 -3.72480e+01  7.44680e+01  3.22960e+00 -6.49090e+00 -2.70920e-03  4.21720e-03 -1.65850e+00  3.31510e+00  1.90280e-01 -3.82480e-01 -4.29350e-04 -4.83080e-04 -1.65230e-04  1.43690e-02  3.21400e-02  1.06000e-02 -4.34820e-01 -8.53750e-02
   3731     2 3.00000e+00 1.50000e+00  7.06910e-05 0.00000e+00 -3.73580e+01  7.47160e+01  2.23980e+00 -4.49150e+00  7.03330e-04 -1.80530e-02 -1.66160e+00  3.32360e+00  1.56150e-01 -3.15340e-01  2.99290e-04 -2.45000e-03 -2.33350e-02  5.45130e-03  3.43490e-03  5.46250e-04 -7.35570e-02 -6.00900e-02
   3732     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -3.75370e+01  7.50900e+01  1.47140e+00 -2.93990e+00  3.50600e-04  4.21460e-03 -1.66350e+00  3.32820e+00  1.31800e-01 -2.65290e-01 -9.25820e-05  4.99590e-04 -8.63240e-03 -3.71950e-04 -1.03270e-02 -1.34360e-02 -3.61340e-02 -6.50150e-03
   3733     2 3.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -3.75970e+01  7.51910e+01  1.13810e+00 -2.28060e+00 -6.05140e-03  8.41820e-03 -1.66540e+00  3.33040e+00  1.22620e-01 -2.45440e-01 -3.62130e-04  1.26860e-03 -1.82350e-02 -1.85840e-02  1.55620e-02 -4.48840e-03 -1.65560e-02  1.97310e-03
   3734     1 6.21260e+00 0.00000e+00  2.84610e-01 2.74920e-03  6.58630e-02  0.00000e+00  4.14610e-03  0.00000e+00  7.59960e-03  0.00000e+00  1.41610e-03  0.00000e+00  7.16710e-04  0.00000e+00  3.19200e-05  0.00000e+00  1.48700e-02  0.00000e+00  7.53320e-03  0.00000e+00  2.08350e-02  0.00000e+00
   3735     1 6.22070e+00 0.00000e+00  2.79340e-01 0.00000e+00  9.79250e-04  0.00000e+00 -4.81300e-02  0.00000e+00 -8.11510e-03  0.00000e+00 -2.35150e-03  0.00000e+00 -1.23310e-03  0.00000e+00 -8.16800e-04  0.00000e+00  1.11310e-02  0.00000e+00  3.44530e-02  0.00000e+00 -8.20960e-01  0.00000e+00
   3736     1 6.22670e+00 0.00000e+00  2.71980e-01 1.33950e-03 -1.06550e-01  0.00000e+00 -5.58270e-02  0.00000e+00  7.10170e-04  0.00000e+00 -8.57770e-03  0.00000e+00 -7.63260e-04  0.00000e+00  1.42380e-04  0.00000e+00 -2.80010e-03  0.00000e+00  4.88990e-03  0.00000e+00 -1.66710e+00  0.00000e+00
   3737     1 6.26040e+00 0.00000e+00  2.36820e-01 2.74000e-03 -2.12670e-01  0.00000e+00 -1.98940e-02  0.00000e+00 -5.69520e-03  0.00000e+00 -1.53060e-02  0.00000e+00  2.04370e-03  0.00000e+00 -8.03160e-05  0.00000e+00  4.89910e-03  0.00000e+00  7.31750e-03  0.00000e+00 -2.81600e+00  0.00000e+00
   3738     1 6.30050e+00 0.00000e+00  1.97260e-01 2.26580e-03 -2.42810e-01  0.00000e+00  1.06140e-01  0.00000e+00 -1.11960e-03  0.00000e+00 -1.67360e-02  0.00000e+00  1.04700e-02  0.00000e+00  1.41700e-04  0.00000e+00  3.97750e-03  0.00000e+00  5.94020e-02  0.00000e+00 -3.90720e+00  0.00000e+00
   3739     1 6.30990e+00 0.00000e+00  1.86220e-01 3.91590e-03 -2.51100e-01  0.00000e+00  1.41990e-01  0.00000e+00  5.99370e-03  0.00000e+00 -1.81520e-02  0.00000e+00  1.26320e-02  0.00000e+00  3.31460e-04  0.00000e+00  1.19900e-02  0.00000e+00  3.08490e-02  0.00000e+00 -4.62130e+00  0.00000e+00
   3740     1 6.33070e+00 0.00000e+00  1.66170e-01 3.11030e-03 -4.03830e-01  0.00000e+00  4.16170e-01  0.00000e+00  1.62170e-02  0.00000e+00 -1.21480e-02  0.00000e+00  1.15070e-02  0.00000e+00  9.91460e-04  0.00000e+00 -2.05380e-02  0.00000e+00 -1.62610e-01  0.00000e+00 -9.21180e+00  0.00000e+00
   3741     2 4.98610e+00 1.50330e+00  1.00100e-02 6.58700e-04  6.43930e+00 -2.14640e+01  2.43490e+00 -7.54230e+00 -2.78270e-02  2.29590e-02  4.56180e-02 -1.54420e-01 -2.44780e-02  9.16040e-02 -8.32530e-04 -1.02750e-03 -8.62280e-02  4.94590e-02 -2.24210e-01  8.86620e-02 -2.78610e+00 -1.43400e+00
   3742     2 4.99810e+00 1.50130e+00  6.38010e-04 5.48090e-06  4.71570e+00 -1.55960e+01  4.63270e+00 -1.53720e+01  1.81610e-02 -2.12100e-02  1.36190e-01 -4.48840e-01  5.82630e-02 -1.92570e-01  9.90920e-04 -6.11450e-04 -5.52830e-02  6.40490e-02  3.40730e-02  1.90200e-02 -1.92590e+00 -6.14860e-01
   3743     2 5.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00  6.71230e+00 -2.20360e+01  7.10200e+00 -2.37680e+01 -5.06570e-02  2.29570e-03  1.15400e-01 -3.77630e-01  5.88130e-02 -2.00220e-01 -1.13280e-03 -4.19440e-04 -8.89550e-02 -1.92690e-02  4.03530e-02  3.33000e-02 -1.78670e-01 -8.16850e-03
   3744     2 5.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00  6.11200e+00 -1.99960e+01  7.51530e+00 -2.48170e+01 -1.39620e-02 -3.03280e-02  1.15420e-01 -3.74770e-01  6.61900e-02 -2.15620e-01 -8.08990e-05  6.23060e-05 -1.29590e-02 -4.52320e-02  7.95770e-03  1.86890e-02 -3.13420e-02  1.30180e-02
   3745     1 6.15120e+00 0.00000e+00  3.43730e-01 5.08700e-03  1.47600e-01  0.00000e+00 -2.83560e-03  0.00000e+00  7.61650e-03  0.00000e+00  5.37350e-03  0.00000e+00  2.60440e-04  0.00000e+00  4.94270e-04  0.00000e+00  4.15350e-03  0.00000e+00 -1.28490e-02  0.00000e+00  1.56440e-02  0.00000e+00
   3746     1 6.16550e+00 0.00000e+00  3.32030e-01 2.49140e-03  7.58090e-03  0.00000e+00 -9.30710e-02  0.00000e+00  1.26810e-02  0.00000e+00 -2.49600e-03  0.00000e+00 -3.39230e-03  0.00000e+00  7.24290e-04  0.00000e+00  1.65330e-02  0.00000e+00 -4.03840e-03  0.00000e+00 -1.03210e+00  0.00000e+00
   3747     1 6.19220e+00 0.00000e+00  3.06940e-01 8.16740e-04 -1.75600e-01  0.00000e+00 -1.15100e-01  0.00000e+00 -1.30240e-03  0.00000e+00 -1.13940e-02  0.00000e+00 -3.59100e-03  0.00000e+00 -2.58280e-04  0.00000e+00 -3.31250e-02  0.00000e+00  8.53650e-03  0.00000e+00 -2.07380e+00  0.00000e+00
   3748     1 6.24130e+00 0.00000e+00  2.58670e-01 0.00000e+00 -3.36600e-01  0.00000e+00  1.19060e-02  0.00000e+00 -6.08170e-03  0.00000e+00 -1.97040e-02  0.00000e+00  3.54950e-03  0.00000e+00 -3.73780e-04  0.00000e+00  3.59370e-02  0.00000e+00  1.63640e-02  0.00000e+00 -3.30650e+00  0.00000e+00
   3749     1 6.25250e+00 0.00000e+00  2.44080e-01 3.41720e-03 -4.13030e-01  0.00000e+00 -3.24640e-02  0.00000e+00  5.74180e-03  0.00000e+00 -2.53130e-02  0.00000e+00 -6.87140e-04  0.00000e+00  3.55960e-04  0.00000e+00 -3.59140e-02  0.00000e+00 -2.08010e-02  0.00000e+00 -5.02110e+00  0.00000e+00
   3750     1 6.23210e+00 0.00000e+00  2.61830e-01 6.05530e-03 -4.16760e-01  0.00000e+00 -2.43710e-04  0.00000e+00 -4.22540e-03  0.00000e+00 -2.76120e-02  0.00000e+00  4.99650e-04  0.00000e+00 -4.48050e-04  0.00000e+00 -5.18130e-02  0.00000e+00 -6.32910e-02  0.00000e+00 -5.62730e+00  0.00000e+00
   3751     2 4.96910e+00 1.48910e+00  4.06050e-02 1.18840e-03  1.30670e+00 -5.51900e+00  7.78270e+00 -2.52830e+01 -6.38350e-03 -1.52010e-02  5.24390e-02 -2.01530e-01  1.31140e-01 -4.20300e-01 -4.86120e-04 -1.81910e-03 -7.35390e-02 -1.07770e-02  2.52140e-02  6.93500e-02 -2.78750e+00 -1.57480e+00
   3752     2 4.99430e+00 1.50110e+00  3.97560e-03 6.25380e-04 -1.25850e+00  4.12530e+00  1.07500e+01 -3.56870e+01 -5.87290e-03  1.24600e-02  3.68900e-03 -1.19990e-02  2.42600e-01 -8.02380e-01  1.79990e-04  4.23840e-05 -2.98750e-02  2.86970e-02  1.43090e-01 -7.87430e-02 -1.65550e+00 -1.08580e+00
   3753     2 4.99980e+00 1.50000e+00  6.48180e-05 1.71690e-04 -3.83440e+00  1.28370e+01  1.03910e+01 -3.46720e+01 -8.65300e-03  2.07200e-02 -5.26800e-02  1.75730e-01  2.51930e-01 -8.40030e-01 -4.76800e-04  1.10380e-03  4.21020e-02 -5.95290e-03 -3.69210e-02  1.84570e-02 -1.22070e+00 -1.17620e-01
   3754     2 5.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -5.74210e+00  1.91180e+01  9.36300e+00 -3.10430e+01  6.97680e-03  1.13310e-03 -9.44690e-02  3.14250e-01  2.42360e-01 -7.97830e-01  5.55860e-04 -4.78900e-04 -1.16130e-02  1.63080e-02  2.90580e-03  2.96050e-02 -2.00070e-01 -3.15830e-02
   3755     2 5.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00 -6.51150e+00  2.16900e+01  8.76550e+00 -2.92860e+01  1.50750e-02  2.26140e-02 -1.12690e-01  3.73130e-01  2.34590e-01 -7.82380e-01  1.89150e-03  1.36730e-03  1.36530e-02  3.11780e-03 -4.56990e-03  1.74770e-04 -8.37350e-02  4.98150e-03
   3756     1 5.21450e+00 0.00000e+00  2.82470e-01 3.08240e-03  5.75040e-02  0.00000e+00  2.68910e-03  0.00000e+00  6.22330e-03  0.00000e+00  5.68520e-04  0.00000e+00  5.45630e-04  0.00000e+00  2.79570e-04  0.00000e+00  4.75840e-03  0.00000e+00  2.47270e-02  0.00000e+00 -2.08530e-02  0.00000e+00
   3757     1 5.22250e+00 0.00000e+00  2.75560e-01 1.90190e-03 -4.38560e-02  0.00000e+00 -1.41980e-02  0.00000e+00  7.48060e-03  0.00000e+00 -5.64810e-03  0.00000e+00  8.17200e-04  0.00000e+00  6.25720e-04  0.00000e+00  2.87880e-02  0.00000e+00  2.61300e-02  0.00000e+00 -9.94150e-01  0.00000e+00
   3758     1 5.23960e+00 0.00000e+00  2.59360e-01 1.02920e-03 -1.17340e-01  0.00000e+00 -6.04000e-02  0.00000e+00  1.52130e-02  0.00000e+00 -9.24750e-03  0.00000e+00 -1.33310e-03  0.00000e+00  1.17610e-03  0.00000e+00 -2.52370e-02  0.00000e+00 -8.24020e-03  0.00000e+00 -2.07550e+00  0.00000e+00
   3759     1 5.27160e+00 0.00000e+00  2.27580e-01 8.53530e-04 -2.68970e-01  0.00000e+00 -1.18930e-02  0.00000e+00  7.30910e-04  0.00000e+00 -1.85350e-02  0.00000e+00  2.30740e-03  0.00000e+00  2.37940e-04  0.00000e+00 -3.81580e-02  0.00000e+00 -1.12150e-02  0.00000e+00 -3.39790e+00  0.00000e+00
   3760     1 5.32280e+00 0.00000e+00  1.76180e-01 1.04640e-03 -3.04320e-01  0.00000e+00  9.49460e-02  0.00000e+00  1.21280e-02  0.00000e+00 -2.10360e-02  0.00000e+00  8.91290e-03  0.00000e+00  6.58700e-04  0.00000e+00  3.62250e-03  0.00000e+00  1.54020e-02  0.00000e+00 -4.87250e+00  0.00000e+00
   3761     1 5.33780e+00 0.00000e+00  1.58920e-01 3.29570e-03 -2.78360e-01  0.00000e+00  1.23130e-01  0.00000e+00  6.97650e-03  0.00000e+00 -1.93040e-02  0.00000e+00  1.02140e-02  0.00000e+00  4.64640e-04  0.00000e+00 -6.18620e-03  0.00000e+00 -1.94700e-02  0.00000e+00 -5.56390e+00  0.00000e+00
   3762     1 5.36090e+00 0.00000e+00  1.37130e-01 1.96290e-03 -3.35530e-01  0.00000e+00  3.72210e-01  0.00000e+00 -1.19130e-02  0.00000e+00 -1.14380e-02  0.00000e+00  1.10520e-02  0.00000e+00 -6.43140e-04  0.00000e+00  5.91750e-02  0.00000e+00 -2.99340e-03  0.00000e+00 -1.02090e+01  0.00000e+00
   3763     2 3.98500e+00 1.50660e+00  8.12830e-03 2.85140e-04  7.51240e+00 -1.98860e+01  2.71970e+00 -6.91330e+00  3.19430e-02  1.39110e-01  5.53220e-02 -1.46210e-01 -2.46900e-02  7.17110e-02  1.45380e-03  6.84930e-03 -9.83220e-02  3.28820e-01 -1.61220e-01  2.91710e-02 -2.52560e+00 -1.31340e+00
   3764     2 3.99810e+00 1.50170e+00  1.97430e-04 5.58570e-06  5.44630e+00 -1.44700e+01  5.24910e+00 -1.39640e+01 -4.79960e-02  6.75480e-02  1.50990e-01 -4.00410e-01  6.57830e-02 -1.71860e-01 -1.28180e-03  3.09680e-03 -1.20550e-02  3.45950e-02 -1.24270e-01  6.50300e-02 -2.68000e+00 -3.94770e-01
   3765     2 4.00000e+00 1.50000e+00  1.19210e-07 0.00000e+00  4.16360e+00 -1.11770e+01  6.04090e+00 -1.60340e+01  9.47960e-03  1.06270e-02  1.48330e-01 -3.99010e-01  9.21660e-02 -2.38820e-01  5.90830e-04 -4.15350e-04 -5.81380e-02 -7.39690e-03  2.90230e-02  4.23430e-02 -1.06410e+00 -6.57810e-02
   3766     2 4.00000e+00 1.50000e+00  0.00000e+00 0.00000e+00  3.52430e+00 -9.36310e+00  6.26170e+00 -1.67980e+01 -2.28300e-02  2.24380e-02  1.46560e-01 -3.90970e-01  1.01400e-01 -2.74850e-01 -1.32960e-03  1.58120e-03  2.35150e-03 -1.09770e-02  2.88310e-02 -5.98840e-03 -9.59870e-02 -3.51660e-02
   3767     1 5.14980e+00 0.00000e+00  3.48690e-01 1.46720e-03  1.36610e-01  0.00000e+00  2.16950e-02  0.00000e+00  2.41680e-03  0.00000e+00  3.84480e-03  0.00000e+00  1.58340e-03  0.00000e+00  5.09570e-04  0.00000e+00 -3.83570e-03  0.00000e+00 -2.61740e-02  0.00000e+00  1.55240e-02  0.00000e+00
   3768     1 5.17340e+00 0.00000e+00  3.25880e-01 7.63300e-04  1.06650e-02  0.00000e+00 -1.01510e-01  0.00000e+00  1.11180e-02  0.00000e+00 -2.09850e-03  0.00000e+00 -4.04580e-03  0.00000e+00  1.15800e-03  0.00000e+00  9.23930e-03  0.00000e+00 -7.53980e-03  0.00000e+00 -1.19550e+00  0.00000e+00
   3769     1 5.20000e+00 0.00000e+00  2.99450e-01 5.83520e-04 -2.00170e-01  0.00000e+00 -5.51120e-02  0.00000e+00 -2.16410e-03  0.00000e+00 -1.25550e-02  0.00000e+00 -2.40620e-04  0.00000e+00 -3.65460e-04  0.00000e+00  8.86940e-03  0.00000e+00 -4.95420e-03  0.00000e+00 -2.32990e+00  0.00000e+00
   3770     1 5.25190e+00 0.00000e+00  2.46070e-01 2.02060e-03 -3.91690e-01  0.00000e+00  3.51910e-02  0.00000e+00 -6.57360e-03  0.00000e+00 -2.21840e-02  0.00000e+00  4.60790e-03  0.00000e+00 -5.70690e-04  0.00000e+00 -9.58470e-03  0.00000e+00  2.29070e-02  0.00000e+00 -3.86660e+00  0.00000e+00
   3771     1 5.25980e+00 0.00000e+00  2.35290e-01 4.88730e-03 -4.83310e-01  0.00000e+00 -3.12540e-02  0.00000e+00  1.19850e-02  0.00000e+00 -2.92100e-02  0.00000e+00 -5.99090e-04  0.00000e+00  9.31190e-04  0.00000e+00  2.36430e-02  0.00000e+00  2.54680e-02  0.00000e+00 -5.73690e+00  0.00000e+00
   3772     1 5.25670e+00 0.00000e+00  2.38230e-01 5.06000e-03 -4.36620e-01  0.00000e+00  9.01280e-02  0.00000e+00 -3.14940e-03  0.00000e+00 -2.99410e-02  0.00000e+00  5.85870e-03  0.00000e+00 -1.45280e-04  0.00000e+00  1.17490e-03  0.00000e+00 -5.00270e-02  0.00000e+00 -6.29740e+00  0.00000e+00
